Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Status
-115.32845104958614,35.29472432540997,-115.32569331263267,35.296973519998716,0,99.74288646154304,91.24251625379232,0.25113054838487653,0.48124408372851873,1300.1011344325545,-999,-999,-999,0.21415561629641613,0.23080737409820262,Pass
-115.32017783872573,35.29472432540997,-115.31742010177226,35.296973519998716,0,99.84492543488349,10.538099626037825,0.27567002397506074,0.4920281738412911,1310.3899324851886,-999,-999,-999,0.21445696131523312,0.23915729963653634,Pass
-115.4222141060041,35.29247513082123,-115.41945636905064,35.29472432540997,0,100.04902053365281,100.00816891082147,0.25843490249069123,0.5260784060534717,1127.7556953885714,-999,-999,-999,0.25887951760717876,0.2722700322311991,Pass
-115.36981710388818,35.29247513082123,-115.36705936693471,35.29472432540997,0,100.04902053452447,82.16456664488136,0.2600383372387486,0.5174051438348883,1138.3778594395944,-999,-999,-999,0.2569695588262197,0.2740626393853469,Pass
-115.4222141060041,35.29022593623249,-115.41945636905064,35.29247513082123,0,99.89584675101693,100.00353567246646,0.2575453435844193,0.5235007005001862,1137.5750883797798,-999,-999,-999,0.2590544322309997,0.27252577249545884,Pass
-115.386363525609,35.29022593623249,-115.38360578865553,35.29247513082123,0,99.89584841916577,99.97139356965728,0.2673966714791764,0.5230911494245288,1132.2706870439213,-999,-999,-999,0.2516429878294948,0.2704185119366548,Pass
-115.35327068216736,35.29022593623249,-115.3505129452139,35.29247513082123,0,99.89584841906255,100.0035356733972,0.2636147687494877,0.5364840771246957,1176.5035796236803,-999,-999,-999,0.221555231892623,0.2368226525979656,Pass
-115.32569331263267,35.29022593623249,-115.3229355756792,35.29247513082123,0,99.84482815536511,96.50003053877683,0.27273523992553717,0.48839699795115143,1320.5130111524163,-999,-999,-999,0.2131270896475779,0.2349475350897995,Pass
-115.42772957991104,35.287976741643746,-115.42497184295758,35.29022593623249,0,100.04891891102258,100.05399122626815,0.2509752682845172,0.5229775687001131,1148.0971935143082,-999,-999,-999,0.2625125283116371,0.27585246953574694,Pass
-115.41669863209717,35.287976741643746,-115.4139408951437,35.29022593623249,0,99.94688066160063,100.01725737554142,0.2561382629603558,0.5071104382566236,1148.875798080014,-999,-999,-999,0.2573639459147967,0.2726554644912596,Pass
-115.32017783872573,35.287976741643746,-115.31742010177226,35.29022593623249,0,100.0999388705568,36.6007906255178,0.30072768139433553,0.4766238194911338,1572.8043907591978,-999,-999,-999,0.20284388198312645,0.23861902031822335,Pass
-115.42772957991104,35.285727547055004,-115.42497184295758,35.287976741643746,0,99.89574931601038,99.96210201073174,0.24923750307912604,0.5231031318665977,1159.3233348644926,-999,-999,-999,0.25719178688528904,0.2704573872237783,Pass
-115.38084805170206,35.285727547055004,-115.37809031474859,35.287976741643746,0,99.89574931495953,99.96669381597148,0.2504049537471904,0.49404926425732354,1166.431786862655,-999,-999,-999,0.2591441493863151,0.2743099123331234,Pass
-115.36154389302777,35.285727547055004,-115.3587861560743,35.287976741643746,0,99.89574931610093,99.96210201082238,0.27490125659207465,0.5537845627638855,1175.7933789430185,-999,-999,-999,0.22229026159152687,0.23774430809981476,Pass
-115.3312087865396,35.285727547055004,-115.32845104958614,35.287976741643746,0,99.89574931523015,70.6896474232438,0.29616658572337284,0.5040729906789073,1284.6115983286652,-999,-999,-999,0.20532366230655227,0.23120015652198242,Pass
-115.32017783872573,35.285727547055004,-115.31742010177226,35.287976741643746,0,99.8957493159846,48.622033910275434,0.32595112135056215,0.5162493459406423,1533.426806301961,-999,-999,-999,0.21183152307555617,0.2510032348351902,Pass
-115.4222141060041,35.28347835246626,-115.41945636905064,35.285727547055004,0,100.04881902758089,100.0447124750696,0.2553550650504312,0.5236472831962904,1173.131682895462,-999,-999,-999,0.24883127058780133,0.2618006382049315,Pass
-115.34499747130695,35.28347835246626,-115.34223973435348,35.285727547055004,0,99.99780023670019,69.80340521393109,0.2940248964774927,0.5442570490209553,1257.5917570299582,-999,-999,-999,0.21601635694539356,0.2375825212445944,Pass
-115.40566768428329,35.28122915787752,-115.40290994732982,35.28347835246626,0,99.79361219925312,99.9620066825124,0.2557435487645295,0.49136513893302175,1186.8456486796797,-999,-999,-999,0.25511269447285484,0.27301060332581706,Pass
-115.39739447342288,35.28122915787752,-115.39463673646941,35.28347835246626,0,99.89565083919982,94.9661688034764,0.24043503036510253,0.4774941350367591,1178.0538977137098,-999,-999,-999,0.25390631679455783,0.2705425305362138,Pass
-115.38912126256247,35.28122915787752,-115.386363525609,35.28347835246626,0,99.8956508392478,89.16685389686276,0.252972874591596,0.5016436830782319,1191.7559318922401,-999,-999,-999,0.2510597657741905,0.2680412257199085,Pass
-115.35602841912083,35.28122915787752,-115.35327068216736,35.28347835246626,0,99.84463068425534,60.8494953525771,0.2923494809529966,0.5346295940106585,1240.2816545771745,-999,-999,-999,0.22869729020612745,0.2533028552498853,Pass
-115.33948199740001,35.28122915787752,-115.33672426044654,35.28347835246626,0,99.84463068732407,30.631489582996636,0.3232479936534617,0.5539918768365106,1298.9931157923731,-999,-999,-999,0.21314786473467434,0.24748730253282436,Pass
-115.32569331263267,35.28122915787752,-115.3229355756792,35.28347835246626,0,99.84463068509957,73.28397745511012,0.2829516815538679,0.443045106393088,1520.4155689172453,-999,-999,-999,0.24997291239427094,0.29754702064653726,Pass
-115.33948199740001,35.278979963288776,-115.33672426044654,35.28122915787752,0,99.99770010793382,51.88652866818602,0.347616053001842,0.5393424201985711,1381.4873443888107,-999,-999,-999,0.20299957709392172,0.24977709780135385,Pass
-115.40566768428329,35.276730768700034,-115.40290994732982,35.278979963288776,0,99.79351594400022,99.96650237063389,0.2549035425985901,0.4947136061816926,1216.0884081932572,-999,-999,-999,0.2527960991716796,0.26937035483555255,Pass
-115.40290994732982,35.276730768700034,-115.40015221037635,35.278979963288776,0,99.89555447742805,99.9802776265213,0.2550357908984829,0.4965244145476931,1212.3783101565007,-999,-999,-999,0.24048640116360753,0.2563165369740178,Pass
-115.39187899951594,35.276730768700034,-115.38912126256247,35.278979963288776,0,99.79351594491747,80.62144730361938,0.2510257690820922,0.4906045261547589,1226.4419747416753,-999,-999,-999,0.24640353586981215,0.2660732432289298,Pass
-115.39739447342288,35.27448157411129,-115.39463673646941,35.276730768700034,0,100.04861836247049,35.01180746905825,0.21380198393388447,0.42104452024731287,1222.6583876595353,-999,-999,-999,0.2130524526178809,0.2277000178207274,Pass
-115.36430162998124,35.27448157411129,-115.36154389302777,35.276730768700034,0,100.04861725248419,61.89646672029012,0.2950092316682031,0.493187356036175,1410.5094313644502,-999,-999,-999,0.23914483495582703,0.2759148847438636,Pass
-115.35602841912083,35.27448157411129,-115.35327068216736,35.276730768700034,0,100.04861836251648,64.83508831416337,0.3137571775050119,0.4989121640567522,1468.4332935451287,-999,-999,-999,0.2364414363790272,0.2777865193115493,Pass
-115.34499747130695,35.27448157411129,-115.34223973435348,35.276730768700034,0,100.0996370479267,27.63300547027362,0.3440597683923189,0.5427254884582275,1417.4621779267902,1389.780029296875,-0.564453125,1,0.19821984524915945,0.23916350498277802,Pass
-115.40842542123676,35.27223237952255,-115.40566768428329,35.27448157411129,0,99.8954569642867,100.0031322121292,0.2501400506895698,0.4931388956741404,1249.7474162877218,-999,-999,-999,0.2473385255858885,0.2642830349978753,Pass
-115.40015221037635,35.27223237952255,-115.39739447342288,35.27448157411129,0,99.84443691977818,96.13232416901238,0.23334345040635124,0.4556454324977023,1249.9966469156216,-999,-999,-999,0.2172575302983062,0.23262688461810846,Pass
-115.39739447342288,35.27223237952255,-115.39463673646941,35.27448157411129,0,99.89545696320778,31.852776868237676,0.22539951997923544,0.4299685833189801,1258.2558128848445,-999,-999,-999,0.20639878814939322,0.22086816922413802,Pass
-115.32845104958614,35.27223237952255,-115.32569331263267,35.27448157411129,0,94.58954234856026,50.36191713336948,0.345983372700733,0.5208464659606585,1531.8955059277632,-999,-999,-999,0.19197095532304306,0.2408552569460728,Pass
-115.4139408951437,35.26998318493381,-115.41118315819023,35.27223237952255,0,100.09953536995428,100.00308734747993,0.26352428085396723,0.509640906638129,1258.7469127301108,-999,-999,-999,0.22345551269305894,0.23971851406864172,Pass
-115.39187899951594,35.26998318493381,-115.38912126256247,35.27223237952255,0,99.94647782095785,81.88873718179106,0.25874266174875343,0.4813410571618203,1338.7157159915498,-999,-999,-999,0.24690072908792304,0.2696276927543028,Pass
-115.37257484084165,35.26998318493381,-115.36981710388818,35.27223237952255,0,100.04851674233448,44.85189193411378,0.34974027293003473,0.5197331441813254,1364.696805581054,-999,-999,-999,0.19614083392587686,0.23983571955110478,Pass
