FID,vid,cid,id,source,project,pcode,name,visit_date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e93,3232,2595,14,IPIS,IPIS - IOM 2016-2018,codmine00310,D2 Mataba,2017-04-03,1,,POINT (28.886716 -1.575133),28.886716,-1.575133,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Matanda,Karambayiro,20,less2h,,1,0,Coltan,Rubaya,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e94,3233,2596,113,IPIS,IPIS - IOM 2016-2018,codmine00903,Mufa,2017-04-03,1,,POINT (28.615501 -2.839967),28.615501,-2.839967,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,Bukunzi,75,less2h,,0,1,Or,Tubimbi,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Quotidien,1,0,0,0,0,0,0,0,,0,,,,,,,,,,Division des mines,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e95,3234,2597,117,IPIS,IPIS - IOM 2016-2018,codmine00907,Mukungwe,2017-04-03,1,,POINT (28.639569 -2.81283),28.639569,-2.81283,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Mushinga,Mukungwe,200,less2h,,0,1,Or,"Kashundju, Mugogo",Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Quotidien,1,0,0,0,0,0,0,0,,0,,,,,,,,,,Division des mines,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e96,3235,2598,16,IPIS,IPIS - IOM 2016-2018,codmine00312,Luwowo/Gasasa,2017-04-04,1,,POINT (28.887091 -1.56652),28.887091,-1.56652,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Matanda,Luwowo/Luhundje,265,less2h,,1,0,Coltan,Rubaya,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e97,3236,2599,17,IPIS,IPIS - IOM 2016-2018,codmine00313,Bundjali,2017-04-04,1,,POINT (28.884464 -1.556103),28.884464,-1.556103,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Matanda,Luhundje,40,less2h,,1,0,Coltan,Rubaya,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e98,3237,2600,474,IPIS,IPIS - IOM 2016-2018,codmine01113,Rwandanda,2017-04-04,0,Insécurité,POINT (28.7595277778 -1.5181666667),28.75952778,-1.51816667,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Kibabi,Kaloba,,,,1,0,Coltan,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e99,3238,2601,157,IPIS,IPIS - IOM 2016-2018,codmine01114,Bihula,2017-04-04,1,,POINT (28.8107777778 -1.5569444444),28.81077778,-1.55694444,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Kibabi,Lutingita,30,less2h,,1,0,Cassitérite,Kibabi,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e9a,3239,2602,158,IPIS,IPIS - IOM 2016-2018,codmine01116,Mululu,2017-04-04,1,,POINT (28.8151111111 -1.5696111111),28.81511111,-1.56961111,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Kibabi,Lutingita,80,less2h,,1,0,Coltan,Kibabi,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e9b,3240,2603,213,IPIS,IPIS - IOM 2016-2018,codmine02151,Kadubo,2017-04-04,1,,POINT (28.620075 -2.836235),28.620075,-2.836235,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,TChibinye,60,less2h,,0,1,Or,Tubimbi,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Police des Mines,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e9c,3241,2604,381,IPIS,IPIS - IOM 2016-2018,codmine02920,Bihula,2017-04-04,1,,POINT (28.8045416667 -1.555485),28.80454167,-1.555485,GPS,Nord-Kivu,Nord-Kivu,Masisi,Bahunde,Muvinyi kibabi,Bihula,120,less2h,,1,0,Coltan,Kibabi,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e9d,3242,2605,114,IPIS,IPIS - IOM 2016-2018,codmine00904,Kalongo,2017-04-05,1,,POINT (28.58338 -2.855423),28.58338,-2.855423,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Tubimbi,Kalongo,50,less2h,,1,1,Or,"Tubimbi, Bwahungu",Bukavu,Wolframite,"Tubimbi, Bwahungu",Bukavu,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e9e,3243,2606,181,IPIS,IPIS - IOM 2016-2018,codmine01300,Ngobo/la mort,2017-04-05,1,,POINT (27.444173 -7.278822),27.444173,-7.278822,GPS,Tanganyika,Katanga,Manono,Bakongolo,Luba,Malata,58,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2e9f,3244,2607,227,IPIS,IPIS - IOM 2016-2018,codmine02400,Kahompole,2017-04-06,1,,POINT (27.4271944444 -7.5380277778),27.42719444,-7.53802778,GPS,Tanganyika,Katanga,Manono,Musafiri,,,300,carmoto,,1,0,Cassitérite,Kanunka,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea0,3245,2608,116,IPIS,IPIS - IOM 2016-2018,codmine00906,Nyamurhale/Lubona,2017-04-07,1,,POINT (28.6325555556 -2.7426111111),28.63255556,-2.74261111,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Lubona,Nyamurhale,260,less2h,,0,1,Or,"Nyamurhale, Kashundju",Bukavu,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Police des Mines,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea1,3246,2609,470,IPIS,IPIS - IOM 2016-2018,codmine00909,Chinda,2017-04-07,0,Insécurité,POINT (28.533975 -2.784376),28.533975,-2.784376,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Lubona,Chinda,,,,1,0,Cassitérite,,,Wolframite,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea2,3247,2610,255,IPIS,IPIS - IOM 2016-2018,codmine02762,Mutiri,2017-04-07,1,,POINT (28.8161 -1.4066),28.8161,-1.4066,GPS,Nord-Kivu,Nord-Kivu,Masisi,Osso,,,50,less2h,,1,0,Coltan,Goma,Goma,Cassitérite,Goma,Goma,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea3,3248,2611,256,IPIS,IPIS - IOM 2016-2018,codmine02764,Piki,2017-04-07,1,,POINT (28.8003 -1.3954),28.8003,-1.3954,GPS,Nord-Kivu,Nord-Kivu,Masisi,Osso,,,25,less2h,,1,0,Coltan,Goma,Goma,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea4,3249,2612,118,IPIS,IPIS - IOM 2016-2018,codmine00913,Irokero,2017-04-08,1,,POINT (28.599386 -2.638582),28.599386,-2.638582,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Budodo,35,less2h,,0,1,Or,Kaji,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Occasionelle,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea5,3250,2613,189,IPIS,IPIS - IOM 2016-2018,codmine01359,Mushwau,2017-04-08,0,Insécurité,POINT (28.6924 -1.3473),28.6924,-1.3473,GPS,Nord-Kivu,Nord-Kivu,Masisi,Osso-Banyungu,Banyungu,,27,less2h,,1,0,Cassitérite,Goma,Goma,,,,,,,,1,1,APCLS,Groupe armé local,Occasionelle,0,0,0,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea6,3251,2614,246,IPIS,IPIS - IOM 2016-2018,codmine02633,Kibanda,2017-04-08,0,Insécurité,POINT (28.6662 -1.3467),28.6662,-1.3467,GPS,Nord-Kivu,Nord-Kivu,Masisi,Osso-Banyungu,Banyungu,,22,carmoto,,1,0,Coltan,Goma,Goma,,,,,,,,1,1,APCLS,Groupe armé local,Occasionelle,0,0,0,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea7,3252,2615,119,IPIS,IPIS - IOM 2016-2018,codmine00914,Kadji,2017-04-09,1,,POINT (28.607665 -2.639594),28.607665,-2.639594,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Nabirangahia,100,less2h,,0,1,Or,"Kaji, Kaniola, Walungu",Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Police des Mines,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea8,3253,2616,121,IPIS,IPIS - IOM 2016-2018,codmine00916,Nyakabindi,2017-04-10,1,,POINT (28.725114 -2.704179),28.725114,-2.704179,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Irongo,Nfunwa,45,less2h,,0,1,Or,"Musiru, Mugogo",Bukavu,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ea9,3254,2617,148,IPIS,IPIS - IOM 2016-2018,codmine01084,Ngoya,2017-04-10,1,,POINT (27.220718 -7.770928),27.220718,-7.770928,GPS,Haut-Lomami,Katanga,Malemba-Nkulu,Museka,Kasanza,Ngoya,500,carmoto,,1,0,Cassitérite,Ngoya,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eaa,3255,518,518,BGR,Qualification status,codmine03024,Kitambo,2017-04-10,1,,POINT (29.1481 -6.1561),29.1481,-6.1561,GPS,Katanga,Tanganyika,Kalemie,Tumbwe,,,,,,1,0,Coltan,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eab,3256,2618,8,IPIS,IPIS - IOM 2016-2018,codmine00299,Rubonga/Katembe,2017-04-11,0,Insécurité,POINT (28.651799 -1.327938),28.651799,-1.327938,GPS,Nord-Kivu,Nord-Kivu,Masisi,Osso-Banyungu,Nyamaboko I,Buhimba,31,less2h,,1,0,Cassitérite,Goma,Goma,,,,,,,,1,1,APCLS,Groupe armé local,Occasionelle,0,0,0,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eac,3257,2619,120,IPIS,IPIS - IOM 2016-2018,codmine00915,Nalubuze Ntula,2017-04-11,1,,POINT (28.621529 -2.615796),28.621529,-2.615796,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Lwashunga,100,less2h,,0,1,Or,Mugogo,Bukavu,,,,,,,0,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Energie,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ead,3258,2620,192,IPIS,IPIS - IOM 2016-2018,codmine01458,Fonderie,2017-04-11,1,,POINT (27.43976 -7.28099),27.43976,-7.28099,GPS,Tanganyika,Katanga,Manono,Bakongolo,Kanteba,Camp Congo-Etain,450,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eae,3259,2621,230,IPIS,IPIS - IOM 2016-2018,codmine02444,Kitotolo,2017-04-11,1,,POINT (27.4146388889 -7.3060833333),27.41463889,-7.30608333,GPS,Tanganyika,Katanga,Manono,Djibende,,,250,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eaf,3260,2622,319,IPIS,IPIS - IOM 2016-2018,codmine02856,G24,2017-04-11,1,,POINT (27.4507933333 -7.27118),27.45079333,-7.27118,GPS,Tanganyika,Katanga,Manono,Bakongolo,Kanteba,Malata,460,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb0,3261,2623,320,IPIS,IPIS - IOM 2016-2018,codmine02857,Makonde,2017-04-11,1,,POINT (27.4369716667 -7.283375),27.43697167,-7.283375,GPS,Tanganyika,Katanga,Manono,Bakongolo,Kanteba,Malata,480,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb1,3262,2624,321,IPIS,IPIS - IOM 2016-2018,codmine02858,Kalunda Byenge,2017-04-11,1,,POINT (27.4331266667 -7.2896783333),27.43312667,-7.28967833,GPS,Tanganyika,Katanga,Manono,Bakongolo,Kanteba,Malata,300,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb2,3263,2625,143,IPIS,IPIS - IOM 2016-2018,codmine01070,Bondo,2017-04-12,1,,POINT (27.466443 -7.258119),27.466443,-7.258119,GPS,Tanganyika,Katanga,Manono,Bakongolo,Luba,Luba,150,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb3,3264,2626,144,IPIS,IPIS - IOM 2016-2018,codmine01071,Kahungwe,2017-04-12,1,,POINT (27.458457 -7.264956),27.458457,-7.264956,GPS,Tanganyika,Katanga,Manono,Bakongolo,Luba,Luba,150,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb4,3265,2627,145,IPIS,IPIS - IOM 2016-2018,codmine01072,Dragon,2017-04-12,1,,POINT (27.45496 -7.27502),27.45496,-7.27502,GPS,Tanganyika,Katanga,Manono,Bakongolo,Luba,Luba,200,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb5,3266,2628,200,IPIS,IPIS - IOM 2016-2018,codmine01636,Wakumwanza,2017-04-12,1,,POINT (27.45791 -7.27722),27.45791,-7.27722,GPS,Tanganyika,Katanga,Manono,Bakongolo,Kanteba,Kanteba,300,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb6,3267,2629,142,IPIS,IPIS - IOM 2016-2018,codmine01068,Mille bêches,2017-04-14,1,,POINT (27.393398 -7.32334),27.393398,-7.32334,GPS,Tanganyika,Katanga,Manono,Bakongolo,Luba,Munene,1000,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb7,3268,2630,191,IPIS,IPIS - IOM 2016-2018,codmine01450,Djibende,2017-04-14,1,,POINT (27.3979 -7.32),27.3979,-7.32,GPS,Tanganyika,Katanga,Manono,Bakongolo,Kanteba,Manono Cité,500,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb8,3269,2631,224,IPIS,IPIS - IOM 2016-2018,codmine02386,Congo,2017-04-14,1,,POINT (27.4098055556 -7.3140833333),27.40980556,-7.31408333,GPS,Tanganyika,Katanga,Manono,Djibende,,,800,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eb9,3270,2632,141,IPIS,IPIS - IOM 2016-2018,codmine01067,Milembwe,2017-04-15,1,,POINT (27.381627 -7.315301),27.381627,-7.315301,GPS,Tanganyika,Katanga,Manono,Bakongolo,Luba,Kiluba,372,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2eba,3271,2633,237,IPIS,IPIS - IOM 2016-2018,codmine02497,Rochedur,2017-04-15,1,,POINT (27.3819444444 -7.3188888889),27.38194444,-7.31888889,GPS,Tanganyika,Katanga,Manono,Djibende,,,103,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ebb,3272,2634,318,IPIS,IPIS - IOM 2016-2018,codmine02855,Maternité,2017-04-15,1,,POINT (27.386365 -7.32005),27.386365,-7.32005,GPS,Tanganyika,Katanga,Manono,Kiluba,Muyumba,Cité Manono,220,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ebc,3273,2635,323,IPIS,IPIS - IOM 2016-2018,codmine02860,Sanka 1&2,2017-04-15,1,,POINT (27.3732533333 -7.3197116667),27.37325333,-7.31971167,GPS,Tanganyika,Katanga,Manono,Kiluba,Muyumba,Cité Manono,300,carmoto,,1,0,Cassitérite,Manono,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ebd,3274,2636,210,IPIS,IPIS - IOM 2016-2018,codmine02064,Kesise,2017-04-18,1,,POINT (26.4442 -1.4776),26.4442,-1.4776,GPS,Maniema,Maniema,Punia,Baleka,,,76,less2h,,1,0,Cassitérite,Punia,Kasindi,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois tous les 15 jours,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,PNC,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ebe,3275,2637,252,IPIS,IPIS - IOM 2016-2018,codmine02754,Tokobika,2017-04-18,1,,POINT (26.486 -1.5145),26.486,-1.5145,GPS,Maniema,Maniema,Punia,Baleka,,,180,less2h,,1,0,Cassitérite,Punia,Kasindi,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,1,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,PNC,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ebf,3276,102,102,BGR,Qualification status,codmine00687,Tukutu,2017-04-19,1,,POINT (27.729217333682545 -2.2345835915780863),27.72921733,-2.23458359,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Nyambembe/Bionga,,,,1,0,Cassitérite,,,Coltan,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ec0,3277,2638,198,IPIS,IPIS - IOM 2016-2018,codmine01592,Obea,2017-04-19,1,,POINT (26.40890566 -1.40222618),26.40890566,-1.40222618,GPS (vs),Maniema,Maniema,Punia,Baleka,,vs Punia,75,less2h,,1,0,Cassitérite,Punia,Kasindi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ec1,3278,2639,240,IPIS,IPIS - IOM 2016-2018,codmine02510,Tupata,2017-04-19,1,,POINT (27.3791666667 -7.3194444444),27.37916667,-7.31944444,GPS,Tanganyika,Katanga,Manono,Djibende,,,19,carmoto,,1,0,Cassitérite,Tupata,Lubumbashi,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,SAESSCAM,iTSCi (via SAESSCAM),Division des mines,Police des Mines,Actif,iTSCI,,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ec2,3279,476,476,BGR,Qualification status,codmine02778,Kamangungulu,2017-04-19,1,,POINT (27.7362066666666 -2.2172533333333333),27.73620667,-2.21725333,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,,,,1,0,Coltan,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ec3,3280,480,480,BGR,Qualification status,codmine02782,Kasilu,2017-04-19,1,,POINT (27.684819291287376 -2.261226989596875),27.68481929,-2.26122699,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,,,,1,0,Cassitérite,,,Coltan,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_2ec4,3281,384,384,BGR,Qualification status,codmine02187,Kitumba,2017-04-20,1,,POINT (27.64540833333333 -2.29427833333333),27.64540833,-2.29427833,Numérisation (village),Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba nord,Lulingu,,,,1,0,Cassitérite,,,Coltan,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,Vert,,,,
