Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
26.33692851,-10.50841757,26.3392161,-10.50616838,32.63678557,32.52778383,19.68205073,0.431155276,0.647321952,1150.121392,1849.947937,705.4797105,0.143522833,0.142569488,0.176421615,26.33807231,-10.50729297,4,8,Pass,Fail
26.311765,-10.51966354,26.31405259,-10.51741435,38.65484313,47.65841921,15.54167251,0.409512786,0.643953255,1167.018884,3603.692834,2440.250016,0.2,0.148052579,0.181564854,26.31290879,-10.51853895,4,7,Pass,Fail
26.27516352,-10.52641113,26.27745111,-10.52416193,28.64160356,28.54598838,12.65274132,0.361904989,0.614531135,1231.381026,1330.232891,99.25080223,0.920174165,0.14499195,0.172786063,26.27630731,-10.52528653,3,3,Pass,Fail
26.31634018,-10.52866032,26.31862777,-10.52641113,33.75838713,27.56591263,39.41925261,0.40539472,0.608221697,1193.286466,1194.538597,5.55855379,0.669060443,0.140147024,0.180185608,26.31748398,-10.52753572,5,1,Pass,Pass
26.32320296,-10.53090952,26.32549055,-10.52866032,49.08721042,38.65360512,54.97199401,0.37963151,0.619867397,1197.447502,1196.190602,3.144994325,0.880524862,0.150203053,0.180300788,26.32434675,-10.52978492,4,6,Pass,Pass
26.32549055,-10.53090952,26.32777814,-10.52866032,31.01770865,47.41333906,37.0595741,0.368740528,0.5977404,1194.477833,5501.331739,4311.506456,-999,0.149780542,0.181325928,26.32663435,-10.52978492,5,6,Pass,Pass
26.27516352,-10.53315871,26.27745111,-10.53090952,99.32348988,98.9311074,16.46789215,0.284333739,0.531655064,1270.988758,8469.331121,7204.443047,-999,0.275293528,0.295455184,26.27630731,-10.53203411,4,6,Pass,Fail
26.27745111,-10.53315871,26.2797387,-10.53090952,100,99.35991414,37.77635238,0.212234806,0.459312401,1247.664932,1269.170188,29.04938226,0.305177112,0.361885523,0.374288575,26.27859491,-10.53203411,5,8,Pass,Pass
26.2797387,-10.53315871,26.28202629,-10.53090952,100,99.48242953,32.58845452,0.283412928,0.535764043,1237.285414,2629.972858,1394.365629,0.535196131,0.234749037,0.255229052,26.2808825,-10.53203411,5,5,Pass,Pass
26.30718981,-10.53315871,26.3094774,-10.53090952,43.90484836,42.32902355,12.07385627,0.387251292,0.607800466,1197.337431,1188.555312,-1.932204325,-999,0.153574506,0.188338207,26.30833361,-10.53203411,3,2,Pass,Fail
26.33006573,-10.53315871,26.33235333,-10.53090952,28.52525507,55.07059187,53.65431594,0.363822018,0.607495755,1197.837169,1405.956639,212.2126155,0.170568562,0.168741418,0.199274206,26.33120953,-10.53203411,4,8,Pass,Pass
26.33235333,-10.53315871,26.33464092,-10.53090952,28.46757238,33.26283013,38.71904752,0.395321949,0.609142437,1195.376641,1194.358274,1.223118612,1,0.152292526,0.185465361,26.33349712,-10.53203411,3,6,Pass,Pass
26.27287592,-10.5354079,26.27516352,-10.53315871,74.4157039,74.12175098,12.84575598,0.354931567,0.549842435,1289.159121,5672.629905,4387.64672,-999,0.209497331,0.245456141,26.27401972,-10.53428331,2,8,Pass,Fail
26.27745111,-10.5354079,26.2797387,-10.53315871,61.50070536,61.25776858,14.48316119,0.369991833,0.565345147,1271.25411,1284.686401,18.72628784,1,0.183013146,0.222182272,26.27859491,-10.53428331,4,8,Pass,Fail
26.2797387,-10.5354079,26.28202629,-10.53315871,88.49561407,91.64150584,21.48493743,0.278979506,0.530598667,1267.719513,7136.621421,5873.768112,0.185303514,0.225917787,0.248259554,26.2808825,-10.53428331,3,6,Pass,Fail
26.28202629,-10.5354079,26.28431389,-10.53315871,100,91.21270362,20.15066675,0.191427504,0.436247579,1261.075275,1798.755596,548.0224692,0.547069272,0.266555967,0.278549746,26.28317009,-10.53428331,2,7,Pass,Fail
26.28431389,-10.5354079,26.28660148,-10.53315871,68.43355282,52.98790426,53.23528217,0.042930594,0.255236883,1255.080458,1766.360645,512.4029278,-999,0.141004139,0.154702053,26.28545768,-10.53428331,2,7,Pass,Pass
26.28660148,-10.5354079,26.28888907,-10.53315871,29.9328675,27.32089944,8.837632913,0.417156909,0.586159781,1244.381469,3452.560374,2213.551074,0.332897319,0.14811382,0.194200426,26.28774527,-10.53428331,2,4,Pass,Fail
26.26601315,-10.5376571,26.26830074,-10.5354079,81.36537918,81.04397193,14.7092067,0.374497346,0.606405785,1297.87684,-999,-999,-999,0.184061103,0.220732492,26.26715694,-10.5365325,3,5,Pass,Fail
26.28431389,-10.5376571,26.28660148,-10.5354079,54.23281652,67.38346328,18.1770429,0.35611932,0.541445428,1235.812576,2732.346758,1493.179908,0.309686221,0.170040192,0.215860679,26.28545768,-10.5365325,4,2,Pass,Fail
26.30032703,-10.5376571,26.30261463,-10.5354079,53.58099758,77.79728289,13.92629426,0.346966632,0.619430201,1188.839152,3197.359315,2013.714966,0.630813953,0.169269921,0.197119287,26.30147083,-10.5365325,3,5,Pass,Fail
26.31634018,-10.5376571,26.31862777,-10.5354079,25.41533348,25.29936975,8.021681295,0.427988205,0.625275371,1241.50429,1233.155487,-3.519357778,0.404750124,0.145675914,0.176670463,26.31748398,-10.5365325,1,4,Pass,Fail
26.31862777,-10.5376571,26.32091536,-10.5354079,63.50176611,63.09532426,67.88937211,0.343839145,0.632484111,1241.605898,1701.330137,463.9759578,0.103271984,0.198027692,0.218628352,26.31977157,-10.5365325,1,4,Pass,Pass
26.32091536,-10.5376571,26.32320296,-10.5354079,98.58547881,98.1960492,58.75951705,0.340523372,0.618308275,1238.462543,5364.41146,4127.699281,-999,0.20176086,0.220429466,26.32205916,-10.5365325,1,4,Pass,Pass
26.32320296,-10.5376571,26.32549055,-10.5354079,68.45683593,67.93480906,28.34330076,0.410385501,0.641811587,1232.568835,1224.334596,-2.809731351,0.510760402,0.155325022,0.186091613,26.32434675,-10.5365325,1,5,Pass,Pass
26.31634018,-10.53990629,26.31862777,-10.5376571,53.99266444,53.84555605,45.23575675,0.376249134,0.621292847,1253.008199,1419.601839,167.4651635,-999,0.15886792,0.185526481,26.31748398,-10.5387817,0,5,Pass,Pass
26.31862777,-10.53990629,26.32091536,-10.5376571,100,99.54376683,53.58825314,0.314958849,0.609350937,1249.407276,3864.796144,2620.65612,0.269894268,0.206125307,0.226842242,26.31977157,-10.5387817,1,2,Pass,Pass
26.32091536,-10.53990629,26.32320296,-10.5376571,100,99.66628213,65.41958719,0.338308601,0.612043287,1242.359896,1290.874948,52.69119438,-999,0.216452281,0.232139863,26.32205916,-10.5387817,1,3,Pass,Pass
26.80283644,-10.49942079,26.80512403,-10.4971716,69.96927326,69.64981147,28.15022368,0.409388228,0.587047671,1312.59516,1305.668664,-1.451187051,1,0.168079391,0.199267931,26.80398024,-10.49829619,3,7,Pass,Pass
26.83028755,-10.50391918,26.83257514,-10.50166999,40.81124724,40.67492828,19.00947207,0.406481671,0.610892879,1287.573873,293.4218115,-991.0745014,-999,0.15185284,0.186048243,26.83143135,-10.50279458,0,6,Pass,Fail
26.82342477,-10.50616838,26.82571237,-10.50391918,31.44268067,31.2413502,25.3991756,0.411350282,0.622150571,1266.490152,1283.282985,25.2783646,0.256087662,0.145041106,0.182480285,26.82456857,-10.50504378,2,4,Pass,Pass
26.9308148,-10.48142724,26.93310239,-10.47917804,0,29.15857875,6.262975924,0.407134504,0.639958524,1003.035722,2749.914436,1753.74771,0.553667954,0.136312255,0.169733148,26.93195859,-10.48030264,5,5,Pass,Fail
26.92623961,-10.48817482,26.9285272,-10.48592562,100,8.514778592,9.741795381,0.391520633,0.620068756,1009.571777,1129.459181,127.4409288,0.082324455,0.134411381,0.16748738,26.92738341,-10.48705022,5,5,Pass,Fail
26.89192573,-10.52641113,26.89421332,-10.52416193,33.5131279,39.1436267,17.60361593,0.424066885,0.634256635,1137.645624,1196.473043,61.66885892,-999,0.145065431,0.182783013,26.89306952,-10.52528653,2,2,Pass,Fail
26.96284109,-10.5376571,26.96512868,-10.5354079,22.5265662,15.6207417,41.51427518,0.355882706,0.625694908,1126.005588,1790.378649,679.160785,0.037735849,0.128530964,0.153805559,26.96398489,-10.5365325,1,4,Pass,Pass
26.96284109,-10.53990629,26.96512868,-10.5376571,38.31490113,38.16356662,19.2355647,0.382838784,0.63472065,1115.613544,1397.791457,289.5368801,0.452495974,0.142918435,0.172220907,26.96398489,-10.5387817,3,3,Pass,Fail
26.78695012,-10.52866032,26.78923771,-10.52641113,27.67521775,27.56587509,24.52811594,0.442469063,0.645204982,1308.693377,2056.717231,752.8453389,0.512690355,0.138560887,0.177952109,26.78809391,-10.52753572,6,6,Pass,Fail
26.76864938,-10.53315871,26.77093697,-10.53090952,24.46084529,24.3192591,12.45978676,0.405451014,0.606003035,1244.56377,1238.780433,1.64520529,0.904503106,0.141029284,0.173328861,26.76979317,-10.53203411,4,7,Pass,Fail
26.43059298,-10.45218771,26.43288057,-10.44993851,29.76630452,29.64851165,13.33079135,0.410774174,0.630511241,1123.141916,1117.728126,1.212150954,0.481222707,0.130627615,0.164832858,26.43173678,-10.45106311,1,2,Pass,Fail
26.43288057,-10.45218771,26.43516817,-10.44993851,97.80634562,97.644037,45.59925287,0.324777858,0.620782893,1123.499751,4292.380118,3174.835247,0.392241379,0.196656457,0.220921847,26.43402437,-10.45106311,2,3,Pass,Pass
26.43288057,-10.4544369,26.43516817,-10.45218771,26.52315552,26.4019575,24.99116541,0.372266184,0.635088597,1133.962969,4497.127696,3368.987442,0.157601978,0.154671992,0.18394453,26.43402437,-10.4533123,0,3,Pass,Fail
26.43288057,-10.45668609,26.43516817,-10.4544369,31.17677579,30.99611873,13.56786294,0.410465145,0.648615534,1130.50133,1122.094334,-0.303016981,0.551606288,0.144281017,0.179658712,26.43402437,-10.4555615,1,4,Pass,Fail
26.41000465,-10.50616838,26.41229224,-10.50391918,44.97835769,44.71790975,13.83252862,0.401818862,0.627076424,1115.821733,1114.179559,1.842573614,0.706645057,0.14498566,0.181940066,26.41114844,-10.50504378,3,7,Pass,Fail
26.3642528,-10.50841757,26.36654039,-10.50616838,0,61.31873412,12.78503721,0.400062,0.621094971,1129.971979,1130.669885,4.300801869,0.264248705,0.154846295,0.195833736,26.3653966,-10.50729297,5,7,Pass,Fail
26.36654039,-10.50841757,26.36882799,-10.50616838,0,34.42672981,45.24115433,0.350836694,0.60615382,1127.78615,3243.292377,2120.958097,0.343283582,0.137249065,0.164816396,26.36768419,-10.50729297,6,8,Pass,Pass
26.41000465,-10.50841757,26.41229224,-10.50616838,94.84258209,86.74065672,47.75514736,0.351413902,0.638732053,1123.576333,1140.020359,21.0232044,0.550956938,0.163057459,0.19023852,26.41114844,-10.50729297,2,5,Pass,Pass
26.41229224,-10.50841757,26.41457983,-10.50616838,77.19726983,76.93944306,35.49384083,0.370496048,0.640183676,1126.428753,1120.500633,-3.850780314,1,0.167463441,0.194082213,26.41343604,-10.50729297,1,5,Pass,Pass
26.41000465,-10.51066676,26.41229224,-10.50841757,100,99.4209864,33.54223889,0.333705614,0.616081776,1123.092675,1211.626183,93.03283916,0.373292511,0.168857007,0.194953489,26.41114844,-10.50954217,3,5,Pass,Pass
26.41229224,-10.51066676,26.41457983,-10.50841757,52.36932334,39.2660888,18.27618205,0.370141589,0.642940414,1124.834376,1135.654464,15.94127454,0.052631579,0.153406674,0.181682268,26.41343604,-10.50954217,3,3,Pass,Fail
26.42830539,-10.51741435,26.43059298,-10.51516515,29.29223685,29.15854063,9.49918718,0.394458134,0.611633256,1124.459482,1116.886651,-3.99131851,1,0.128493122,0.162433747,26.42944918,-10.51628975,1,2,Pass,Fail
26.42830539,-10.51966354,26.43059298,-10.51741435,73.55123789,73.08036327,13.47424738,0.379702987,0.595766208,1122.388304,1533.6554,415.6624234,0.603215768,0.146935713,0.181238856,26.42944918,-10.51853895,3,1,Pass,Fail
26.46250111,-10.55567058,26.46478937,-10.55342138,42.22491774,42.07180868,11.5026776,0.369231499,0.591610929,1108.192682,1182.175942,78.24363234,0.931618145,0.14992311,0.182760864,26.46364524,-10.55454598,4,4,Pass,Fail
26.44877156,-10.56016896,26.45105982,-10.55791977,33.77477183,60.56624115,37.06542156,0.38366304,0.602526659,1101.020924,1137.684895,42.58174899,0.403162055,0.148758423,0.18491649,26.44991569,-10.55904437,4,6,Pass,Pass
26.46250111,-10.56016896,26.46478937,-10.55791977,62.07749896,61.85242597,15.82377595,0.349453551,0.538023648,1108.6029,1277.511849,173.2275022,0.840425532,0.14694738,0.181749163,26.46364524,-10.55904437,5,1,Pass,Fail
26.44419504,-10.56241816,26.4464833,-10.56016896,0,42.19426647,44.20848095,0.387619889,0.610473892,1101.065537,1106.805632,8.270051713,-999,0.151400547,0.187820737,26.44533917,-10.56129356,5,6,Pass,Pass
26.46478937,-10.56916574,26.46707762,-10.56691655,30.83079772,30.68127687,9.573638805,0.363454106,0.578446206,1112.480338,1943.185049,834.8229723,0.223684211,0.134997486,0.164514198,26.46593349,-10.56804115,5,2,Pass,Fail
26.46936588,-10.57591333,26.47165414,-10.57366413,32.73737003,32.51848453,44.64950688,0.37428683,0.621674188,1116.433859,1911.123019,800.1156219,0.256559767,0.143800417,0.170888058,26.47051001,-10.57478873,3,8,Pass,Pass
26.45563633,-10.57816252,26.45792459,-10.57591333,0,32.33475436,9.468917622,0.375774171,0.588221037,1110.504592,1153.141465,45.0109924,0.384615385,0.145806142,0.180543028,26.45678046,-10.57703792,5,7,Pass,Fail
26.45105982,-10.58041172,26.45334808,-10.57816252,52.18912313,57.4433002,14.2530509,0.37907708,0.600061362,1114.229897,1113.555487,2.089688388,1,0.139644445,0.170010637,26.45220395,-10.57928712,3,8,Pass,Fail
26.44419504,-10.58266091,26.4464833,-10.58041172,32.65048843,30.31387331,32.32561008,0.38183832,0.631559413,1109.49167,1108.522037,4.122218202,0.720839813,0.134248264,0.166138215,26.44533917,-10.58153631,6,4,Pass,Pass
26.44877156,-10.59390688,26.45105982,-10.59165769,43.6150501,43.29678985,27.99350276,0.342601915,0.600587872,1120.229126,7494.180706,6378.970701,-999,0.125577909,0.149944603,26.44991569,-10.59278229,3,5,Pass,Pass
26.45105982,-10.59390688,26.45334808,-10.59165769,37.10768385,36.9278072,20.40403676,0.336251779,0.595082417,1121.915496,1114.031936,-3.755191737,0.00091659,0.139429847,0.161895948,26.45220395,-10.59278229,3,8,Pass,Fail
26.45334808,-10.59390688,26.45563633,-10.59165769,38.89694691,32.82469913,31.4327467,0.390120449,0.614327022,1121.838379,1238.217604,121.3207525,0.658720201,0.145563729,0.177165925,26.4544922,-10.59278229,2,7,Pass,Pass
26.44877156,-10.59615608,26.45105982,-10.59390688,37.26940265,37.11156634,10.02014144,0.395506738,0.596156235,1122.028769,7494.964946,6377.273628,-999,0.123402564,0.160702826,26.44991569,-10.59503148,3,7,Pass,Fail
26.45105982,-10.60290366,26.45334808,-10.60065447,25.3992925,42.37816117,52.23356466,0.362380462,0.613897768,1125.723691,1143.029501,21.46777879,0.419394688,0.151224776,0.181809069,26.45220395,-10.60177906,5,5,Pass,Pass
26.45105982,-10.60515286,26.45334808,-10.60290366,80.62642898,83.40921248,32.56267091,0.367169659,0.624008729,1129.86296,1440.828211,314.9686921,0.49197861,0.159514332,0.188496647,26.45220395,-10.60402826,4,6,Pass,Pass
26.37570075,-10.5444246,26.37798901,-10.54217541,27.78124948,27.68049524,12.6491177,0.361214191,0.591871048,1163.396758,3428.58549,2269.76786,0.534871526,0.134991947,0.161671186,26.37684488,-10.54330001,2,0,Pass,Fail
26.36425946,-10.5466738,26.36654772,-10.5444246,47.01165621,46.7259941,15.45998246,0.369221797,0.594755761,1180.24809,1249.431489,72.5623517,0.482432432,0.142111666,0.172740208,26.36540359,-10.5455492,3,4,Pass,Fail
26.38714204,-10.5466738,26.3894303,-10.5444246,60.02450985,59.7700531,8.432760704,0.386885057,0.615398097,1147.41669,3308.900391,2167.419246,0.561101549,0.150027773,0.179167114,26.38828617,-10.5455492,3,5,Pass,Fail
26.36883597,-10.55342138,26.37112423,-10.55117219,39.18675312,38.94867203,12.78135525,0.318821594,0.579408754,1166.797278,1157.882629,-4.590270996,0.5,0.137367209,0.154749668,26.3699801,-10.55229678,3,4,Pass,Fail
26.36883597,-10.55791977,26.37112423,-10.55567058,20.6535292,20.51540692,11.92156135,0.360759759,0.5900479,1158.253291,3346.800203,2193.634341,0.212854758,0.13667086,0.161460929,26.3699801,-10.55679517,4,1,Pass,Fail
26.34824165,-10.56016896,26.35052991,-10.55791977,89.41538464,88.98167729,17.5930432,0.334016154,0.614810347,1192.564849,1279.735769,92.09878774,0.116588419,0.15378731,0.173640358,26.34938578,-10.55904437,1,6,Pass,Fail
26.36883597,-10.56466735,26.37112423,-10.56241816,30.21535398,30.06880668,14.08215562,0.402581667,0.619688639,1146.493087,4156.687335,3014.723119,0.171745152,0.133641547,0.16552264,26.3699801,-10.56354276,5,2,Pass,Fail
26.37112423,-10.56466735,26.37341249,-10.56241816,24.69289694,24.61849983,19.03708251,0.385937048,0.610507165,1146.291429,-999,-999,-999,0.14815495,0.179448296,26.37226836,-10.56354276,5,4,Pass,Fail
26.34137688,-10.56916574,26.34366513,-10.56691655,80.46681249,80.22440456,33.30106715,0.327916668,0.564138897,1176.253954,1286.525771,114.7524831,0.234328358,0.192769846,0.219297517,26.34252101,-10.56804115,2,5,Pass,Pass
26.39858333,-10.56916574,26.40087159,-10.56691655,20.23029063,15.06507956,13.8782381,0.423507602,0.623844495,1131.996736,1129.069946,-2.601928711,1,0.136486837,0.17225325,26.39972746,-10.56804115,4,4,Pass,Fail
26.42604242,-10.58266091,26.42833068,-10.58041172,41.64625303,41.5208423,61.60324832,0.378887355,0.619287965,1116.823204,6486.988045,5373.728414,0.017045455,0.135304861,0.165064184,26.42718655,-10.58153631,6,5,Pass,Pass
26.42833068,-10.58266091,26.43061894,-10.58041172,42.02511555,44.33784186,17.31194583,0.360414583,0.617464574,1117.382462,1116.818007,5.196606445,1,0.143522753,0.167519982,26.42947481,-10.58153631,2,5,Pass,Fail
26.34137688,-10.5849101,26.34366513,-10.58266091,43.5493554,42.43930598,54.00266459,0.391636135,0.629029426,1155.176054,1994.653823,843.4293979,0.815075922,0.137901999,0.174905576,26.34252101,-10.58378551,4,5,Pass,Pass
26.34366513,-10.5849101,26.34595339,-10.58266091,75.72616299,75.44784131,14.10968628,0.390348692,0.628712915,1153.044229,5167.051412,4018.006165,0.333333333,0.158715594,0.188084377,26.34480926,-10.58378551,4,1,Pass,Fail
26.34137688,-10.5871593,26.34366513,-10.5849101,89.25689243,91.4927537,71.38085966,0.323816916,0.616469232,1157.082766,2904.313601,1751.339178,0.3378827,0.144208479,0.162678613,26.34252101,-10.5860347,1,2,Pass,Pass
26.34366513,-10.5871593,26.34595339,-10.5849101,97.20597065,96.94309083,58.02626353,0.319998833,0.61189334,1155.835594,1155.71158,2.847625883,0.685960591,0.151358564,0.168833382,26.34480926,-10.5860347,0,3,Pass,Pass
26.34595339,-10.5871593,26.34824165,-10.5849101,62.75344257,62.52606313,49.64301342,0.362100359,0.618439629,1151.380583,1151.452271,3.576660156,1,0.148179635,0.17873998,26.34709752,-10.5860347,6,5,Pass,Pass
26.34824165,-10.5871593,26.35052991,-10.5849101,34.81282026,24.49597724,12.83099595,0.401197332,0.605802275,1149.981015,4638.479054,3491.900921,0.41722973,0.138350504,0.178919154,26.34938578,-10.5860347,5,7,Pass,Fail
26.34137688,-10.58940849,26.34366513,-10.5871593,36.63795482,63.56721579,88.13617267,0.315216141,0.605514195,1157.816015,2073.022698,920.8262,0.804416404,0.144645811,0.159661881,26.34252101,-10.5882839,0,0,Pass,Pass
26.34366513,-10.58940849,26.34595339,-10.5871593,100,99.39274195,92.92576012,0.310518181,0.611296199,1155.677953,1215.839733,63.79552215,0.542827657,0.149436312,0.162649515,26.34480926,-10.5882839,0,1,Pass,Pass
26.34595339,-10.58940849,26.34824165,-10.5871593,100,99.51522215,96.03431247,0.301456175,0.614639415,1153.130014,3029.844491,1881.277518,0.69067029,0.155585251,0.167396802,26.34709752,-10.5882839,3,5,Pass,Pass
26.34824165,-10.58940849,26.35052991,-10.5871593,56.62356138,56.27971025,62.82687287,0.371719035,0.61994245,1147.64424,3984.212625,2841.085495,0.532242541,0.14193714,0.176856554,26.34938578,-10.5882839,4,6,Pass,Pass
26.34137688,-10.59165769,26.34366513,-10.58940849,75.73773179,90.69667191,87.63462529,0.306740718,0.601925586,1156.981845,1156.752932,3.906624718,0.407665505,0.152611984,0.163514413,26.34252101,-10.59053309,1,0,Pass,Pass
26.34366513,-10.59165769,26.34595339,-10.58940849,100,99.51522194,90.84238526,0.303671087,0.608212344,1155.768967,2203.028389,1051.413163,0.472251309,0.151639109,0.162948956,26.34480926,-10.59053309,0,1,Pass,Pass
26.34595339,-10.59165769,26.34824165,-10.58940849,100,99.69894228,90.51171753,0.286135162,0.601514572,1153.310188,2988.881051,1840.127513,0.664097915,0.145753055,0.155196078,26.34709752,-10.59053309,3,4,Pass,Pass
26.34824165,-10.59165769,26.35052991,-10.58940849,25.15378689,25.0472511,31.45481402,0.428941171,0.626691022,1145.689483,1148.355149,3.009322982,0.558983666,0.125363179,0.177496578,26.34938578,-10.59053309,4,7,Pass,Pass
26.34137688,-10.59390688,26.34366513,-10.59165769,35.57444338,53.217641,98.95000469,0.286213504,0.582206736,1156.095681,1469.128943,317.2348879,0.929978118,0.148904584,0.15902155,26.34252101,-10.59278229,2,0,Pass,Pass
26.34366513,-10.59390688,26.34595339,-10.59165769,90.81026738,93.63619816,96.76188385,0.28925766,0.600867432,1154.262476,5654.818938,4503.868355,0.258064516,0.15600435,0.165592208,26.34480926,-10.59278229,2,2,Pass,Pass
26.34595339,-10.59390688,26.34824165,-10.59165769,76.1992798,75.87657438,64.94336568,0.365134407,0.614481684,1150.611231,1208.25868,61.69047002,0.386930984,0.149340032,0.179184191,26.34709752,-10.59278229,5,7,Pass,Pass
26.34137688,-10.59615608,26.34366513,-10.59390688,100,99.69897907,86.52687574,0.29540494,0.581348825,1156.615529,3353.959635,2202.053639,0.289839181,0.167750418,0.180829477,26.34252101,-10.59503148,2,2,Pass,Pass
26.34366513,-10.59615608,26.34595339,-10.59390688,100,99.57649863,93.59826188,0.29613541,0.60718631,1156.131452,1156.379448,3.638335724,1,0.158829794,0.170616742,26.34480926,-10.59503148,2,4,Pass,Pass
26.34595339,-10.59615608,26.34824165,-10.59390688,80.65186884,71.2223051,77.19014306,0.342468846,0.624288957,1151.380858,1244.083309,103.0061898,0.325806452,0.151620033,0.175219042,26.34709752,-10.59503148,4,5,Pass,Pass
26.34137688,-10.59840527,26.34366513,-10.59615608,100,99.57653822,24.07476547,0.318331489,0.572420524,1158.092212,2656.765118,1502.294506,0.464382817,0.176282933,0.198125625,26.34252101,-10.59728067,3,1,Pass,Fail
